review_id,review_title,review_date,review_rating,review_content,review_location
64d4c1fdb4f8138e91450edd,Over the moon with all aspects of…,2023-07-11,5,"Over the moon with all aspects of purchasing from Garden4less.  Table and chairs arrived as stated, deliver man was brilliant, polite and really helpful. Items are as described and I am really pleased with them.  All round success, thank you.",GB
64d0bb859c5bac6498686822,Delivered when I wanted it by wonderful…,2023-07-10,5,Delivered when I wanted it by wonderful very helpful driver.,GB
64d0bb791f6834128a34c951,Great company,2023-07-10,5,"Great company, fast dispatch, amazing value compared to other places, love our new garden furniture",GB
64cf6a7d059fa8de15850237,Product seems good but instructions non…,2023-07-13,4,"Product seems good but instructions non existant, especially about the wire provided to stop the hose from kinking!!!",GB
64ce1d9cefa0da293611a5f2,Best customer service and furniture…,2023-08-05,5,"Best customer service and furniture fantastic, best cushions. No smell, mold or mildew.",GB
64ccfdd1182a04f80a6d19a7,Well made pergola which was…,2023-08-04,5,Well made pergola which was straightforward to erect. Looking forward to some sun to try out!,GB
64c7c2f0508fbb99b1723718,Extremely poor aftercare,2023-05-23,1,Had the absolute worst customer service from Lewis at Garden4Less. Rude and extremely distasteful. Dealt with manufacturer directly myself and had a brilliant outcome. Good prices at Garden4Less but what’s the point if you get terrible service/ after care.,GB
64c6867502d0d58c121dc6b5,No long waiting for delivery and very…,2023-06-28,5,No long waiting for delivery and very pleased with our table and chairs. Just need the weather to improve so we can enjoy al fresco eating.,GB
64c65833ae4bf86183e4a135,Great Price,2023-07-01,5,Cheapest That I could find on internet,GB
64c63e1ac0164c8b05620a41,Kettler Garden Furniture,2023-07-11,5,Kettler garden furniture arrived on time and in Great order. Really comfortable. Pity the weather has not been up to same standard in Scotland to enjoy it😄👍,GB
64c391a8757615f31d892f4b,Keter Unity barbecue accessories trolley,2023-07-04,5,Excellent product and service.  Easy assembly.,GB
64c3772088ff10406cde71a4,Great service,2023-06-27,5,Ordered and delivered within a few days. Great service.,GB
64be49e44fb5424539cb8092,Chair arrived a day earlier than…,2023-07-07,5,Chair arrived a day earlier than expected - no need for any building - very courteous delivery driver,GB
64bba60c33d43ca5a027d73f,Great company .,2023-06-22,5,Good clear website Easy to order .Good communication and speedy delivery .Cheaper than any other site,GB
64ba7563e53e28d53e79b7db,Item not recieved no refund issued…,2023-07-21,1,Item not recieved no refund issued claim in County Court now be warned,GB
