review_id,review_title,review_date,review_rating,review_content,review_location
659025de194bcc7f2ddc7361,Just made my first purchase from your…,2023-12-30,5,Just made my first purchase from your leeds store I'm very happy and will be returning soon thanks to Andrea she aas very helpful,GB
6590216f009d1195eedc6f90,Very welcoming people grate help and…,2023-12-30,5,Very welcoming people grate help and advice and grate first purchase from your Leeds store,GB
65900c0bc04b99b25e436440,Fantastic and proactive service…,2023-12-30,5,Fantastic and proactive service provided by Uros at Powerhouse whos knowledge of the products was excellent,GB
658eb1a8871facbcba701a62,Very helpful and very keen and quick to…,2023-12-29,5,Very helpful and very keen and quick to rectify a mistake I highly recommend this company thank you very much,GB
658db47d941773d6cd81c641,Emma (Aberdeen Store) provided me an…,2023-12-28,5,Emma (Aberdeen Store) provided me an excellent and friendly service with great advice and much needed guidance with her expertise on the products. Looking forward to it all arriving now!,GB
658d8b2e949290b225ce2dc6,Uros was AMAZING,2023-12-28,5,"Uros was AMAZING! GREAT customer service! Professional, friendly and efficient.  Got what I needed very quickly.  Would DEFINITELY RECOMMEND (first time writing a review) Thank you",GB
658d868dda34f367b0adb1bf,Good service,2023-12-28,5,"Good service , helpful and polite .Good value for money",GB
658d864fcf8fba16b58bb393,Great service,2023-12-28,5,,GB
658d57101f40cbd2eaef40bf,DO NOT BUY FROM THIS FIRM,2023-12-28,1,"DO NOT BUY FROM THIS FIRM. Their courier is sub class and you'll find deliveries taking forever, furthermore their customer service (although very pleasant) is designed to make it difficult to cancel or return and item.My order of 2-5 days has gone to 7 which is fine given it's christmas yet they can't give me an update on my order as their courier has a 48hr response time!! Therefore, they simply don't know what's happening. When I asked to cancel they said they'd need to wait for courier to return to them and then it would take 10-15 days to refund. Meaning I have to 1) trust their dodgy courier and 2) wait ages for my refund.I then suggested they provide some compensation and they said they weren't liable for 3rd parties. THEIR OWN CHOSEN 3RD PARTY.DON'T BUY FROM THESE GUYS, HONESTLY NOT WORTH THE HASSLE***UPDATE - I PROVIDED MY CONTACT NUMBER 2 DAYS AGO YET NO CONTACT FROM FIRM AND STIL L NO UPDATE FROM COURIER. CUSTOMER SERVICE IS NOW BECOMING POOR***",GB
658c7a1c34e83b769e94da49,Worst customer experience I’ve ever had,2023-09-27,1,"Here are the only good things I have to say: the initial sales experience was good, the delivery was prompt, and installation of one of the pieces of equipment was faultless.However, my experience with this company after this was nothing short of atrocious.1) One of the items was missing parts and rusted inside. It didn’t look brand new, or like it had been properly stored and was not of the same quality as another item received. We had to specifically ask for a partial refund, and it took 64 days to process that refund from the day we raised this issue.2) The installation team left several marks and dents on our walls and ceilings. As this is a paid for service, I would expect them to be extremely careful when installing and, at the very least, inform you if any damage had been caused. The installers didn’t mention anything to us about it! Make sure you check the area thoroughly if you are getting equipment installed.3) One piece of equipment was incorrectly described on their website. It was about 10cm taller than advertised, meaning we wouldn’t have ordered it. While this was sorted between the installation team and the Powerhouse Fitness sales team on the day and the installers disassembled it and took it away the same day, it took Powerhouse Fitness 45 days to process the refund for this item. Getting this refund took countless chaser emails and phone calls, and we were just always told it was ‘with the Accounts Team’. I’ve just checked the item page today, and the description is still wrong, even though two people told us it had been sent to the site team to correct.4) On top of the wrongly described item refund taking so long, we also had to battle for Powerhouse Fitness to refund us the installation fee we had paid for that item. Again, countless back and forth emails had to happen before they would cover that cost. That refund took 88 days from the installation date to be processed (and would have been even longer if we hadn’t sent yet another chaser email).Generally, communication both with customers and within the company itself are not at a high enough standard to provide good customer service for the price of the items they are selling. The after-sales experience is unacceptable, and the teams don’t seem to talk to each other in order to sort things out in a timely manner.If you have any issues with your order or installation, be prepared to wait months for a resolution, have people tell you they will do something and never do it, and constantly chase things up until they are sorted.",GB
658c4407218d02f0465c000f,Dealt with the online sales team,2023-12-27,5,"Dealt with the online sales team, very informative and helpful",GB
658c3b3c931703a3254579af,Excellent service at the Leed’s store…,2023-12-27,5,Excellent service at the Leed’s store by Andrea.Thank you for your kind service and helpfulness.,GB
658c34c2572dfaf3db22b030,Wonderful service,2023-12-24,5,"The item I wanted was not available from the web site so the company connected me to one of their stores that their records showed had the item in stock.  The shop staff were extremely helpful and posted the item to me immediately.   Such service is so unusual today, unfortunately!",GB
658af984f1503ac715ebc41e,Great selection of products with…,2023-12-26,5,Great selection of products with reasonable price. The staff are very polite and helpful.,GB
